,content,city,date,id,n_repost,n_comment,n_like,influency
14842,"#彩礼不超3.9万子女可优先入学#彩礼竟然能和孩子上学挂钩，这是我万万没想到的。[求饶]
有没有一种可能[傻眼]现在人家不想结婚也不想生孩子呢？ 
[doge]你为什么觉得，这人家还没有结婚👰🏻就想有孩子的事情。。。
结婚就一定有孩子才能结吗？3.9万彩礼都不付起的人，估计在江西也娶不到女人吧！
#低彩礼子女优先入学是否公平#",深圳市,2024-02-27,坑王妃,0,53,0.0,53.0
28169,据杭州日报、中山网消息，苏州一台小鹏P7，于今日发生惨烈车祸，车体腾空飞起，撞起火花后迅速爆炸！车主目前情况不详。 #苏州小鹏##苏州小鹏超速自燃爆炸# http://t.cn/A6YHPdlM,深圳市,2024-02-29,王金生,13,38,0.0,51.0
11850,"农历年后首个用户活动，直接来ColorOS工程师办公楼[doge] 嘿嘿！ <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳·OPPO前海办公楼 ​​",深圳市,2024-02-25,帅蓝,15,34,0.0,49.0
10952,"#元宵节#没看晚会，来锦绣中华看实景战马表演，

战马奔腾，好刺激，不错不错！🐎🐎🐎 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳·锦绣中华民俗村 ​​",深圳市,2024-02-24,牛丸科技,13,35,0.0,48.0
12101,见义勇为[good][good][good]//@不会武功的武功李云飞:大家好！我们找到了这位见义勇为的比亚迪汉车主 孙子见先生，他是位律师。我们为他路见不平的义举点赞！为弘扬和鼓舞社会正能量，我们决定：对孙先生的车辆终身免费维修保养，并奖励20万元。公司正在考虑设立“比亚迪车主正能量及见义勇为奖”,深圳市,2024-02-25,赵长江V,5,43,0.0,48.0
30046,【南沙客运港往来香港国际机场的快船服务即将恢复】停航逾四年后，往来广州南沙客运港和香港国际机场海天码头的快船服务即将恢复，初期恢复每天一个往返航班，并且推出了一元乘船的推广活动,深圳市,2024-02-29,FATIII,6,42,0.0,48.0
15107,"#张远[超话]#🐦#与张远一起找寻爱# 
张远「爱」新歌分享会 
深圳站&珠海站个人应援

“等春暖花开之时就是见面之时”
可惜我的玫瑰种子没种出来，于是做了一些玫瑰干花挂链
你说橙色芭比玫瑰的花语是“谢谢你，用陪伴向我告白”
但还有一个花语是“我爱的只有你”[鲜花]
而黄色的玫瑰，明媚又活力 是ybjj的爱呀[送花花]

领取条件：
有专辑购买记录
持有二巡/音乐节/2.5巡门票≥2

因为都是自己做的所以会有些瑕疵，欢迎伸手欢迎互换呀
（数量到现在做了三十个左右还在继续肝，极限应援也懒得搞图了 凑合看看[老师好][老师好]",深圳市,2024-02-27,六月圆子,0,45,0.0,45.0
28609,"早起健身真的不难，难就难在怎么好像我也瘦不下来了[苦涩] <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳 ​​",深圳市,2024-02-29,Sanrenxinn,1,43,0.0,44.0
25458,"寻衅滋事，以刑化债，河南首创。

村镇银行，持卡储户，身陷囹圄。

@迟夙生律师  @何光伟v @劳东燕2004 @李庄 @李英俊律师 @金鑫律师Shaun @司马南 @我是西蒙周 @翟振轶律师 @馬太黎 @胡锡进 @花荣 @张凯律师在辩护 @王印春律师  @范凯洲律师 @V去痛片 @翟振轶律师 @法职_庞九林律师 @陈小兜律师

#贵州女企业家讨工程款陷寻衅滋事被批捕##",深圳市,2024-02-28,银联卡存款在河楠银行一直不让取,24,18,0.0,42.0
20475,"回来了不得开练 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳·深圳信息职业技术学院 ​​",深圳市,2024-02-28,Hanpin__Nicole,0,42,0.0,42.0
11563,"看了中国3D立体地形图，震撼不已！
1、福建省一直就有兵家不争，仙家必争的称号，这次终于知道为啥了。
2、要说地理位置，广东、江苏、浙江、山东都是上上之选，也都是国内的经济大省，漫长的海岸线，交通便利，人口聚集带动周边城市形成城市集群。
3、泰山作为五岳之首，不仅因为地理位置极佳，古代文明的发源地之一，也具有深厚的历史文化底蕴，自然景观雄伟壮观，宗教文化影响也很广泛，许多文人墨客曾在此留下佳作。
4、山河四省战略位置非常重要，庞大的人口基数，重化工业基地，古代就是屯兵养马休养生息的地方。历史上这几个地方一失守，大的格局基本已定。中原地区是古代文明的巅峰。
5、古代皇帝都喜欢在西安洛阳南京作为国都，这地形太易守难攻了。依山傍水，地理位置极佳。
6、江汉平原洞庭湖平原地区绝对是能和江南鱼米之乡相媲美。武汉作为全国的位置中心也在江汉平原，九省通衢，一目了然。
7、东北三省的地形以山地和平原为主，地势较为平坦，东北平原是国内重要的粮食产区，周围的山地也形成屏障，自然灾害少之又少，也是一个宝地。",深圳市,2024-02-25,史实君,29,12,0.0,41.0
25146,"#雷军评苹果取消造车#随着电动汽车市场的竞争日益激烈，苹果现在进入市场确实不再是最佳时机 。

但对于小米来说，选择进入汽车领域也是一个巨大的挑战，如果能够充分发挥自己的技术和品牌优势，以及米粉的支持，或许能够在汽车市场取得一定的成功 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳 ​​",深圳市,2024-02-28,鱼丸甜酱,21,20,0.0,41.0
3500,"北京#房山区#  金融安全产业园搞什么论坛，里面藏着3年半不还钱的美国玖富诈抢集团，引起全国受害人强烈不满，纷纷表示：这样的园区＂安全＂，保护诈骗犯，眼熟，到了#缅北#  ！立案玖富，追踪资金！ ​​​重惩股东高管！
-------
出借人“贺电”来自河北、浙江、河南、安徽、上海、甘肃、湖南、广东、湖北、四川、重庆、陕西、天津、贵州、江苏、黑龙江、新jaing、辽宁、江西、青海、吉林、内蒙古、云南、福建、山东、北京、山西等地。#被拐26年杨妞花的复仇路# #我也退出春节档了​##胡军的新年V计划#",深圳市,2024-02-18,warm_GZ,34,4,0.0,38.0
26573,"QQ音乐巅峰榜||#鞠婧祎微醺车厘子妆# 

“做自己喜欢的事情”

#鞠婧祎# ​ http://t.cn/A6O6x5jj",深圳市,2024-02-29,kiku_姜初涵,0,37,0.0,37.0
24712,"好想留在这里 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳·比亚迪股份有限公司(坪山总部) ​​",深圳市,2024-02-28,_蕾S,0,34,0.0,34.0
20630,"回到深圳出租屋的第一晚，爆哭…

坐了八小时的高铁，终于回到龙华那个小小的出租屋，打开房子发现地面一片狼藉，年前给男朋友留的菜全部烂在冰箱，水果也坏了，从年初吵架冷战至今竟然没有讲话。

拖着行李箱，在深圳北出站的时候，觉得自己在人群中渺小的不值一提，不知道非要留在这里的意义是什么。

来深圳的第三年，今年是特别想回家的一年，年前离职了还没找到工作，一边焦虑，又一边安慰自己，身边的朋友结婚的结婚，回老家的回老家了，好像又回到了考研时候，独来独往的生活。

回到租的小房子里，收拾完冰箱，一打开行李箱，看到妈妈准备的水果，整整齐齐的躺在包里，眼泪止不住的流。

每次离家妈妈都会说，不想在深圳了就回来，我和爸爸给你找工作，离家近还可以经常去看看你。

但是我从来不听，像个叛逆期来的特别晚的小孩。从 17 年上大学，就非要选跨越几个省的学校，毕业后又来了离家两千多公里的深圳。

骨子里的那股劲儿逼迫我一定要走的远远的，像那句话说的，“我的身体里装着两个我，一个想远行，一个想回家”。

也许还是不甘心吧，在深圳的日子，一半拼一半熬。今年给自己设定了期限，就这两年了，如果仍然平平就打算回家了。

终于，东西还没有收拾完，已经哭了一垃圾桶的纸了。2024， 会是很好的一年吗，希望会，一定会的。😭💪",深圳市,2024-02-28,地摊老照片,1,32,0.0,33.0
15781,"#看馆# 深圳博物馆历史民俗馆
深圳博物馆有4处馆址，我今天在历史民俗馆看了整整一天，加上前天看了半天，基本上把所有馆看了一遍，还是有些走马观花。
历史民俗馆有古代深圳厅、近代深圳厅、深圳改革开放史厅、深圳民俗厅、世界野生动物标本展厅等5个常设展厅，还有2个重磅的临时展厅，即香林宝像-犍陀罗艺术展、文明丽迹-北魏平城和云冈石窟艺术展。
不得不说，深圳博物馆的志愿者服务很强大，全天不间断地反复讲解。7个展厅中，这两天我除了改革开放史厅和野生动物标本展厅没有听讲解外，其余都听了，收获很大。
古代深圳厅里，有2件镇馆之宝-汉代九九口诀砖和元代铁锈花彩绘梅瓶。深圳民俗厅里，介绍了区域民俗、广府民俗、客家民俗和海洋文化习俗，让我了解了乡土深圳，也很想去这些地方打卡（市级以上非物质文化遗产共98项）。 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳·深圳博物馆历史民俗馆",深圳市,2024-02-27,落英缤纷zz,0,31,0.0,31.0
25206,"我这几天的经历讲出来真的又惨又好笑。

第1️⃣天，我出门去揭阳，计划大吃二喝个几天好好养养胃。临出发前得知香港珠宝展即将开幕，心念一转决定结束后去香港逛一下，于是开始在家翻通行证。
翻了一个上午加半个下午，寻遍所有角落仍然没有找到，这时候已经下午四点了，晚上六点的飞机而我的行李还没有收，最后用二十分钟随便抓几件衣服塞箱子里出门了。反正没找到通行证，香港是去不了了，到揭阳就随便穿吧无所谓啦。
到了机场掏出钱包，赫然发现通行证就在里面——我对通行证的概念还停留在过去一个小本子的刻板印象里，完全忘记现在新版的通行证早就换成了一张卡。
香港倒是可以去了，然而没有带任何一件适合穿着拍照的衣服😭谁懂这种悲伤？
发现无法登陆账户操作人工值机，只好去柜台办，找了半天没找到，问了工作人员才知道下错航站楼了……新航站楼走路过去20分钟。
此时已经五点了，呵呵，再次登陆值机发现还是登陆失败，骂了句脏话推着行李箱开始夺路狂奔，跑得披头散发、斯文扫地、魂飞魄散、肺泡炸裂，终于到了新航站楼。
看见有自助操作机，立刻掏出身份证准备自行操作，结果没有座位了，只能去柜台办理，啊！
以最快的速度飞奔至柜台，拿到机票一看，此刻正是登机时间。立刻以百米冲刺的速度拔腿就跑，到了安检口人还挺多的，排队过程中急的好想丝。
呵，出了安检去登机口，以为离得很近，没想到那个登机口的招牌就像是挂在驴前面的胡萝卜，我狂奔了二三公里换乘了四五个人行梯，七拐八拐上楼再上楼累得跟狗似的才到地方，好在终于还是赶上了，一整年的运动量都用在今天了啊！

到了揭阳机场，遇见返乡过元宵节的人潮，硬是等了35分钟才叫到车。与小伙伴成功会合后，我俩决定去吃别人推荐的一家著名大排档。当时车开了20几分钟才到，下车去一看，大排档今天没有开门？估计他们去过元宵节了。
此时打开地图想看看附近的美食，才发现酒店离大排档不到2两公里，路上也不塞车，是无论如何都要不了约半小时的，后知后觉的意识到司机刚刚带着我们绕路了……
发现附近还有一家知名餐厅，离大排档仅600米，为了不再被坑，我们决定走路过去。
然而600米只是直线距离，步行实际距离900多米，又饿又累走到了目的地一看怎么黑灯瞎火的原来这家店今天也不营业。
此时我俩已经累得一点脾气都没有了，互相搀扶着，站在路边看着对方凄惨的样子笑成了狗。

此时已经10点了，我一整天只吃了飞机上的一个面包，饿得两眼昏花，无力再走，遂决定打车前往最热闹最繁华的老城区，到了那边再找东西吃。
途中经过了很多一看就很好吃的路边大排档，我让司机开慢一点，等一下我们随便找一家下车去吃，然而司机置若罔闻，把车开得飞快，好像很担心我们半途下车。
到了目的地，我看到一家一看就很好吃的粿条汤店，想进去吃一碗。小伙认为这家看着不太卫生，想要找一家干净点的，二话不说把我拉走了。
没想到那家已经是最干净的了！后来我们又看到了很多家，卫生都还不如第一家呢，当时就是十分后悔。
本着来都来了的心情，我俩一边四处搜寻能吃的餐厅，一边跟着人流走入老城。
因为饿了太久，饿过劲了，对美食的期待值变得超高，我俩下定决心必须要找一家又好吃又干净上档次的馆子好好大吃一顿，途中经过了一些看着也能吃的店，都目不斜视地走了。
当时对路边小馆子爱理不理，后来已高攀不起，再回头想去吃，人家关门啦！
最后实在饿得不行，什么都不讲究了，也不在意干不干净了，两个人灰头土脸毫无形象地蹲在路边吃夜市小摊😭
路上还在塞车只好继续步行往回走。走到一开始下车的地方，发现那家粿条店还在开着，这次我说什么都要进去吃一碗。朋友本来嘴硬说一口都不要吃，端上来以后啥也没说立刻就拿了个碗分走一半。
我：？
因为是我自己夹的，往里面加的料太多，鳝鱼腰片生蚝蛏子猪心猪肝粉肠牛肉虾，满满两大碗的肉，我预估买单要五六十，结果正好55。
感慨物价美好，假如在杭州这么多肉的一碗粿条汤，不知道要多少钱😬
吃完回到酒店一看，步行快2万步，走了十几公里，啊！累。
虽然是夺命狂奔累得像狗的一天，但至少吃到了好吃的粿条，整体还是值得的，我这样安慰自己和小伙伴。",深圳市,2024-02-28,秋天的亦然,0,29,0.0,29.0
30935,#gidle[超话]# fp2现在还有人拼吗，唯一婚纱造型 多带可挤,深圳市,2024-02-29,Merikeee,0,25,0.0,25.0
13272,"#黄铉辰[超话]# 🥰2024铉辰生日❣️❣️
🎂广州生咖咖咖咖加码

😎满天星手幅
💝滑盖钥匙扣
🔖生日书签
☺️小方卡
✨切膜贴纸

🧱🍎本条并带铉辰正面tag 奖一位包包全部
仅限（至少队内）铉辰唯粉+有辰站下🥚记录
会检查主页 3.19辰时开

🥟线上审核5位",深圳市,2024-02-26,02號暴走族,9,16,0.0,25.0
18158,"http://t.cn/A6Yl73sF 8-5券
威露士 经典款沐浴露1L，首购2礼金，12.9
http://t.cn/A6jnWSpP ​​",深圳市,2024-02-28,小屁屁挖白菜,1,24,0.0,25.0
16572,惠州 | 人生有宽有窄，美好的心态宽窄皆过。#记录旅行#    惠州,深圳市,2024-02-27,巍然程风,16,9,0.0,25.0
18195,#一加Ace3原神刻晴定制机#19点，准时见[耶] ​​,深圳市,2024-02-28,帅蓝,6,17,0.0,23.0
17435,#大汕头湾区[超话]##汕潮揭都市圈##铁路规划建设#  汕头站高速场远期办理始发终到客车49对，通过客车81对；普速场远期办理始发终到动车组客车76对，普速客车8对。 ​​,深圳市,2024-02-27,汕潮揭都市圈,1,21,0.0,22.0
12014,"万科金域华府又成交啦，85平548万。同户型年前成交两套分别507万，525万。
现在成交比年前贵了，大家说算不算止跌回升了？
#万科金域华府##深圳同城##深圳买房##深圳房价##同城种草##深圳楼市# <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 深圳·万科・金域华府 ​​",深圳市,2024-02-25,深圳廖晓敏,7,14,0.0,21.0
29844,#深圳蓝天001[超话]##不止飞行# 看国航747优美转身。 http://t.cn/A6YT8nl3 ​​,深圳市,2024-02-29,深圳蓝天001,13,7,0.0,20.0
10781,"#张远[超话]# 
2024 爱
张远新歌分享会 歌单
更新至2.28
（偏偏今天要去现场没带电脑，先贴手机截图，明天替换）

附赠二巡歌单http://t.cn/A6YWv2UA",深圳市,2024-02-24,ClaudiaLiang,5,15,0.0,20.0
29694,"#再就业男团[超话]#
远远昨晚深圳场中间聊天的时候 还提到生哥了（生名远扬上分！说生哥下个月也要来 在隔壁春茧开演唱会 
远远：“票不好买吧哈哈哈哈哈”
我（超大声）：“根本！抢不到！”
然后说自己三巡争取也开到春茧[打call][打call]等你！ ​​",深圳市,2024-02-29,小话唠汪汪-MinG,0,19,0.0,19.0
16713,"我真的服了这种人，叫板深圳管理局，还自己断供

结果一切风险只能自己承担！ ​​",深圳市,2024-02-27,小北带你飞,2,16,0.0,18.0
18724,深圳 有一起的吗   滴滴[泪] ​​,深圳市,2024-02-28,反派派派大星,0,18,0.0,18.0
11055,"#小鹏汽车##小鹏g9# 记录一下人生第一次交通事故处理。

初五全家跑了趟珠海，当天去当天回那种，在珠海城区被追了一次尾。

具体情况是，那个路口绿灯特别短，排队出发的时候到我这就读秒了，开着NGP，我不知道它自己到底打不打算过，就踩电门让它赶紧过去。越线的时候我看了下还剩 3 秒。

然后大概是下一个路口那边红灯，导致路段容量过载了，前车在路口里面突然一个急刹，吓得我也马上大踩了一脚刹车（NGP 自动退出），然后就听见车尾咚一声，但后车损伤很小直接就走了，我这边四周都满是车没办法停，只好继续开到前面挺长一段，靠边一看撞成图2 图 3 这样了，后保险杠脱位，超声波雷达掉里面去了导致自动泊车挂了。

因为没办法留下现场，家里人为这事咋处理争论了好久。我突然想起来，窝鹏有行车记录仪啊，赶紧去翻，果然找到了，贼啦清楚。于是报案，正好横琴交警大队就在附近，交警一看都很清楚啊，就叫来了对方车主快速处理了，还好没耽误很多事。

到初八小鹏售后上班就去定损了，今天刚领出来，服务还是挺不错的，正好也是我这辆  G9 今年最干净的时候[笑cry]

感谢窝鹏的四方向高清行车记录仪救我🐶命[憧憬]",深圳市,2024-02-24,天天座萝世,4,13,0.0,17.0
17380,"#博肖时间线[超话]#
240227 22:20 热搜 #王一博从前有很多话分享# 

他分享的大部分都跟他哥有关

微博注册日期就是123要爱赞…
以前的乐高、各种车、滑板都是见面后的意思…

这里有两宝从2015年开始的微博记录http://t.cn/A6lKUiGJ

@UNIQ-王一博 

💚[心]博肖时间线（15线）总目录http://t.cn/A6VLeDWf
…
#肖战王一博##王一博肖战##博君一肖##博肖时间线##博君一肖时间线#",深圳市,2024-02-27,长情的陪伴97851005,4,13,0.0,17.0
