,content,city,date,id,n_repost,n_comment,n_like,influency
8412,#高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#[开学季][开学季][开学季]『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-19,YINJane_,0,0,0.0,0.0
8410,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6Yarnqo#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东# ​​",汕尾市,2024-02-19,24余温,0,0,0.0,0.0
8365,"我分享了【#2024广东省高质量发展大会#】, 快来看吧！@小米浏览器 | http://t.cn/A6YaeL3i",汕尾市,2024-02-19,人生岁月静好巴拉巴,0,0,0.0,0.0
8285,"我分享了【#2024广东省高质量发展大会#】, 快来看吧！@小米浏览器 | http://t.cn/A6YSvaFU ​​",汕尾市,2024-02-19,努力的阿洲,0,0,0.0,0.0
8258,#高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#[666][666][666]『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,汕尾市,2024-02-19,YINJane_,0,0,0.0,0.0
8079,#高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#[求关注][求关注][求关注]『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,汕尾市,2024-02-19,YINJane_,0,0,0.0,0.0
9719,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YoTwks ​​,汕尾市,2024-02-20,青杏儿明,0,0,0.0,0.0
8014,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YSvS5L ​​",汕尾市,2024-02-19,努力的阿洲,0,0,0.0,0.0
7873,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） #高质量发展广东站C位##读懂高质量发展就读懂了新广东# http://t.cn/A6YS4JDV ​​,汕尾市,2024-02-19,一鱼鱼余,0,0,0.0,0.0
7758,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省#[打call][打call]『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,汕尾市,2024-02-19,用户7904129975,0,0,0.0,0.0
939,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YajsXW ​​",汕尾市,2024-02-18,不敲代码的码农,0,0,0.0,0.0
7572,"我分享了【新春第一会！广东省高质量发展大会18日召开】, 快来看吧！@小米浏览器 | http://t.cn/A6YSLBhL ​​",汕尾市,2024-02-19,TCTC没有增高鞋垫,0,0,0.0,0.0
7388,#2024广东省高质量发展大会# 2月18日上午9：30，广东省委、省政府在深圳召开全省高质量发展大会。 http://t.cn/A6YavBOd ​​,汕尾市,2024-02-19,学习雷公卡好人,0,0,0.0,0.0
7327,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YaeLIh ​​",汕尾市,2024-02-19,人生岁月静好巴拉巴,0,0,0.0,0.0
7134,#2024广东省高质量发展大会##高质量发展广东站C位##读懂高质量发展就读懂了新广东# http://t.cn/A6YS4IOx ​​,汕尾市,2024-02-19,一鱼鱼余,0,0,0.0,0.0
7095,《黄坤明同志在广东省高质量发展大会上的讲话实录（2024）》有事搜一搜，没事看一看http://t.cn/A6YSb09E ​​,汕尾市,2024-02-19,娜比000111,0,0,0.0,0.0
7059,《新春第一会！广东省高质量发展大会18日召开》有事搜一搜，没事看一看http://t.cn/A6YaoPZS #高质量发展广东站C位#、#读懂高质量发展就读懂了新广东# ​​​,汕尾市,2024-02-19,用户7801721900,0,0,0.0,0.0
7038,"我分享了【新春第一会！广东省高质量发展大会18日召开】, 快来看吧！@小米浏览器 | http://t.cn/A6YSAXt3",汕尾市,2024-02-19,用户7887389443200403,0,0,0.0,0.0
8033,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省#高质量发展看广东『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-19,Hey拖拉机超人,0,0,0.0,0.0
9727,新春第一会，传递了什么信号 #2024广东省高质量发展大会# http://t.cn/A6YK0MUA ​​,汕尾市,2024-02-20,金甘金_821,0,0,0.0,0.0
10451,#读懂高质量发展就读懂了新广东#『超万人实时热议的这场大会，热辣滚烫！』http://t.cn/A6Y9HuXu ​​,汕尾市,2024-02-21,双木小芹,0,0,0.0,0.0
14973,真颠啊…^_^,汕尾市,2024-02-27,涂阿鱼y,0,0,0.0,0.0
246,"我分享了【""最新发布！广东高质量发展大片来了""】, 快来看吧！ | http://t.cn/A6YaiHNn ​​",汕尾市,2024-02-18,用户6141594749,0,0,0.0,0.0
9666,#高质量发展广东站C位##读懂高质量发展就读懂了新广东#『超万人实时热议的这场大会，热辣滚烫！』http://t.cn/A6YoLTSF ​​,汕尾市,2024-02-20,Jopeeeeeee,0,0,0.0,0.0
9551,《超万人实时热议的这场大会，热辣滚烫！》有事搜一搜，没事看一看http://t.cn/A6YonG0Z #高质量发展广东站C位#、#读懂高质量发展就读懂了新广东##开年第一弹智造业强省# ​​​,汕尾市,2024-02-20,用户7801721900,0,0,0.0,0.0
9506,#高质量发展广东站C位##读懂高质量发展就读懂了新广东#『超万人实时热议的这场大会，热辣滚烫！』http://t.cn/A6YoLTSF ​​,汕尾市,2024-02-20,一条大白拘,0,0,0.0,0.0
9486,#高质量发展广东站C位##读懂高质量发展就读懂了新广东#『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-20,萨瓦滴卡衣,0,0,0.0,0.0
9434,#高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#[doge]『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-19,用户7888219842,0,0,0.0,0.0
9399,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YoAVfz ​​,汕尾市,2024-02-19,Capfish,0,0,0.0,0.0
9345,《黄坤明同志在广东省高质量发展大会上的讲话实录（2024）》有事搜一搜，没事看一看http://t.cn/A6YSgFbf ​​,汕尾市,2024-02-19,Thelittlesuperman97,0,0,0.0,0.0
8593,#高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#[抱一抱]『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,汕尾市,2024-02-19,用户7888219842,0,0,0.0,0.0
9283,#2024粤粤欲试# 【直播：#2024广东省高质量发展大会#】2月18日上午9：30，广东省委、省政府在深圳召开全省高质量发展大会。广东新闻频道对大会进行全程电视直播，触电新闻进行网络视频直播，省市县三级媒体等客户端同步转播，敬请关注！ http://t.cn/A6YXsdaI ​​,汕尾市,2024-02-19,学习雷公卡好人,0,0,0.0,0.0
9225,#高质量发展广东站C位# 、#读懂高质量发展就读懂了新广东#『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-19,用户7877819923,0,0,0.0,0.0
9211,#高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#[喵喵]『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,汕尾市,2024-02-19,用户7888133625,0,0,0.0,0.0
891,"我分享了【#开工第一天精神状态话题##2024广东省高质量发展大会#】, 快来看吧！@小米浏览器 | http://t.cn/A6Yah05h",汕尾市,2024-02-18,努力的阿洲,0,0,0.0,0.0
9077,#2024广东省高质量发展大会# http://t.cn/A6YoAIBN ​​,汕尾市,2024-02-19,Capfish,0,0,0.0,0.0
9029,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YSAcrz ​​",汕尾市,2024-02-19,用户7887389443200403,0,0,0.0,0.0
