,content,city,date,id,n_repost,n_comment,n_like,influency
6582676,这次董宇辉的口碑急转直下，其实我觉得他总结就是卖货的，知识分子人设不要立太过吧！！！#董宇辉回应被说架子大#,汕头市,2024-03-27,全是故事君,0,11,0.0,11.0
5193597,"恶心的4️⃣芒果
yygq真有一手 
(大家不要去回复[鄙视]）",汕头市,2024-03-22,海豚抱大腿,0,11,0.0,11.0
5768859,这么多年了，总感觉网友真的好可怕，还在诋毁王鸥，还在落井下石[黑线]这件事最惨的就是王鸥了[跪了]#王鸥复工身材状态#   ​​​,汕头市,2024-03-25,全是故事君,0,11,0.0,11.0
7584522,"周六看看薯
#薯薯乐#",汕头市,2024-03-30,就是薯条,0,11,0.0,11.0
1192480,刘大锤之前可是帮金晨也澄清过的[微笑]如今帮胡夏澄清 人家实事求是地说话 没有的事情就是没有的事情#刘大锤否认配合胡夏曝光恋情#,汕头市,2024-03-14,全是故事君,0,11,0.0,11.0
3911871,好心疼李惠利，她要多漂亮惊艳才值得被爱啊[泪]凭什么道歉呀，就算那条ins真的是阴阳，也该他们的#李惠利道歉#,汕头市,2024-03-18,全是故事君,0,11,0.0,11.0
1111882,都95岁了还沉迷网络？不知道为什么我越来越讨厌钟睒睒和农夫山泉了。,汕头市,2024-03-14,与妖共舞均线布局战法,0,11,0.0,11.0
4630612,"我讲真，我要是#允在# 粉我选择不发
这种水平也好意思喊话[白眼][白眼][白眼][白眼]
“麻”烦吃点“👟”药把🧠里的💩清一清，大“教”3次——我破🏠了

1、别老是拿我没说过的东西来洗，造谣式澄清只能说明你无计可施 图1 图2
2、这些图真是高糊吗？真的吗？真的吗？ 图3
3、开辟洗地新纪元【拿尺子量】，人家两点还成不了一线，👟➗拿尺子创造三维空间🈶
哈哈哈哈哈真的mdzz 图4图5
4、新的洗地术【被吞屏！（才不是在跟姐夫互动呢）】你最喜欢读的应该是薛定谔的猫吧？图6
5、无中生有【他有鼻炎】图7
6、好美的双标【他们不熟】，但是他们的身体跟语言都在说他们很熟怎么办！但是他们的家人都在说他们familiar怎么办 图8
7、拿实时洗【存货】的清奇的脑回路  图9
8、不知道要表达什么的【别人都知道】 图10
9、你以为郑允浩是在跟你告白的时候，可能是人家站子故意而为之没有遵守翻译原则的无中生有&未雨绸缪的掩盖呢 图11

👟➗摸着自己的良心，这些锤任何一个放#允在# 身上你不会ksl吗？何况都集中在一个人身上💚
姐夫放哪都是比别人开卡车的嫂子还要锤，你应该感谢糊跟性别是他们的👻🚪 

最后知道你们听不懂人话，那我换个方式问一下：你觉得郑允浩为了跟一个“不熟”的朋友去旅游，调整行程，在kjj生病很严重的时候跟“不熟”的朋友玩得开心得胖了6斤，玩跪地求婚，事后回味了几次，生日kjj生着病去给郑允浩收拾房子为了迎接姐夫入住，直播看姐夫跟郑允浩调情：-漂亮 -漂亮什么啊 都有皱纹了 -wuli才没有一点皱纹呢，那都是骗人的
你听听这像话吗？",汕头市,2024-03-20,www·nox·jj,7,4,0.0,11.0
2153147,"德国总理拒绝向乌克兰供应金牛座导弹:“部分原因是，当谈到远程武器系统时，我将其排除在外，提供任何只有在德国军人必须前往乌克兰才能使用的武器是没有意义的。 
作为德国总理，这是我的底线，因此我的立场非常明确。
在这种情况下，我认为有必要在我们提供武器时确保德国士兵不参与使用武器。”（来源:X原推特） http://t.cn/A6Yst9IG",汕头市,2024-03-15,孤烟暮蝉,3,8,0.0,11.0
2190264,不应该去问问男生是不是劈腿呢？希望李金铭幸福啊，之前明星到我家李金铭14年吃剩的饭被留到现在 几期节目 越看越窒息！#李金铭恋情##网友曝李金铭知三当三#,汕头市,2024-03-15,全是故事君,0,11,0.0,11.0
45075,记好了[doge],汕头市,2024-03-06,我难道不棒棒吗,2,9,0.0,11.0
8262472,"#郑合惠子工作室发声# 
说别人🍵，橘粉才是一等🍵
人前装无辜卖惨，背地大粉小粉纷纷下场，不是p①照造h谣，就是起黑称屠词条，说句姐姐演技不好，80素人评论区，真是大珠小珠落玉盘，活久见了你们这群饭⭕️恶臭人
既然橘粉让惠子管管cp粉，那我也想让鞠婧祎来管管你的大粉
不回应橘粉说人家装s，回应了橘粉说人家绿茶，观众因为演技烂看不下去，橘粉说人家埋剧不尊重剧组心血，大粉为了所谓一番埋剧的时候，怎么就没有考虑了？
拿着小破站吐槽视频下观众的言论按头惠子，因为
自家黑子太多找不到人对线只能来辱骂惠子。
听不得好建议，只想要全世界的维护，拜托橘粉睁眼看世界，不是人人要黑你姐，最大的黑子就是你们自己啊",汕头市,2024-03-31,我的西皮已美帝,2,9,0.0,11.0
2744364,#张桂源周边中转站[超话]# 要返立夏的话感觉也不可能有张桂源了，要是有上次就有货可以抢了，但是并没有  下面是3个补货时间,汕头市,2024-03-16,Guyuani_rruming橙子,0,11,0.0,11.0
6730648,#叠纸总裁姚润昊[超话]# 这算的不是闪暖，是13吧，一模一样[阴险][阴险][阴险][阴险][阴险][阴险] ​​,汕头市,2024-03-28,狗叠直接给我周边,0,11,0.0,11.0
8258220,"#vivo[超话]# 
功能建议：
 1.希望vivo Watch 4可以配上蓝宝石水晶表镜，让手表耐磨抗刮，这样就不用担心划痕和刮痕了，充电器最好支持分离式，这样比较方便出差携带。
 2.希望超声波广域指纹可以尽快回归，因为用过真的回不去了，超声波单点指纹没有广域好。
 3.希望200W快充可以尽快回归，因为用过真的就回不去了，120W还是慢了很多。
 4.看到隔壁家的手表支持独立微信，而且还支持微信语音转文字回复消息，还支持独立安装QQ，QQ音乐等等App，如果可以独独立安装微博就更好了，希望蓝厂的手表也可以跟上脚步。
 ​5.希望把vivo S18系列的多巴胺胶片相框推送给vivo X100系列和高端折叠屏vivo Fold3系列上，尽快通过升级系统来实现。
   蓝厂真的听劝，以上5个功能建议希望尽快改进和完善，到时通过系统升级来实现，加油！
#vivo watch 3# ，#vivo x100系列# ，#vivo x fold3系列# 
@贾净东 @vivo黄韬  @vivo周围@vivo韩伯啸 @OriginOS原系统 @vivo客服 @戈蓝V @iQOO客服 @vivo智能终端 @手机鸟叔    汕头",汕头市,2024-03-31,By_小汤,0,10,0.0,10.0
6718350,支持所有女性以及男性都拥有小玩具DIY的自由，床能上，孩子能生，一个玩具不能说？荒谬，都2024年了。,汕头市,2024-03-28,VV是大写的V,1,9,0.0,10.0
1466839,"#言归何昊[超话]# 

315打假 言归何昊超话在行动！

省流版：我们超话没买过任何水 也没给别人买过水 谢谢",汕头市,2024-03-14,世唯ShallWe-,3,7,0.0,10.0
2284491,天塌了//@文科班校花酱:我哭了//@江南大野花:跟我玩这套😤//@全球时尚四喜:难怪最近的淀粉肠都一股怪味[怒]//@M大王叫我来巡山:最不想看到的塌房出现了[泪]//@狗派天下第一:我不能接受//@掰梨NAWA:我糙…今天任何瓜都比不上这个让我难受,汕头市,2024-03-15,野生小茉莉,1,9,0.0,10.0
5621137,"哪个犄角旮旯里钻出来的黄鹅？
如此大言不惭，你能代表国家代表人民？把大鹅们给高兴的[笑cry]",汕头市,2024-03-24,今夕Plus,4,6,0.0,10.0
7702051,我真的笑死了 现在看的这辆混动更贵了,汕头市,2024-03-30,乡村美丽都市丽人,0,10,0.0,10.0
5644962,"#凯撒内斯[超话]##广州cpsp#有其他cp注意⚠️
👑🪄请食CP2024SP摊宣！
💙摊位号：蓝色监狱专区-【捌V21】🩷
凯内无料互换大欢迎！！都来玩呐都来玩呐～

本子和制品详情请看p10或评论区的🔗
@云愁今天也没有猫 老师的礼盒亚克力也在我这里

砖🧱啾一位送新刊+制品 4.5开
希望大家帮我那个一下🙇🙇🙇

各方面都感谢：@流绪 

#凯内#",汕头市,2024-03-25,横滨落泪小鸭,5,4,0.0,9.0
5225747,"#SVT中转周边[超话]# 
！暂挂！若有误会会删
就是说，跟我说不回我信息是因为不咋看手机，然后偷摸发朋友圈，换头像？这是啥操作属实看不懂了…（抽个帮up的免邮送小卡/裸专 
*更新在图二，对方回复我了但是还是没有单号。等收到货了我再删",汕头市,2024-03-22,闰土闰土yeah,0,9,0.0,9.0
3051976,原来他妈真歪屁股啊 给我气笑了[允悲] 怪不得支持源初呢[允悲] 没人否定你对张函瑞的爱 但是现在你的现状就是歪的太偏远了[允悲]你还是当好你的桂咪吧[允悲] 别来装了小姐姐[允悲] 你的创意不错确实 但是歪屁股也就算了,汕头市,2024-03-16,瑞瑞吃魚干,0,9,0.0,9.0
7897210,#gidle组合[超话]# 为啥音乐是fate，会显示是magneyic🧐,汕头市,2024-03-31,不喜欢吃下面,0,9,0.0,9.0
1977619,"因为生活的细小幸福而满足。

#Daily#    汕头·物集屋(F16购物中心店)",汕头市,2024-03-15,筱梨子,0,9,0.0,9.0
5418113,"#星仔送福利#阳春三月，最是一年春好处。春暖花开，万物复苏。植树添新绿，踏绿赏春光。帕加尼“新绿”同样是迷人，一起上春山，感受春日流动的脉搏~
即日起转发分享，3月26日当天随机抽取1位幸运儿送精美车模1份@微博抽奖平台 ​",汕头市,2024-03-23,星辉玩具,6,3,0.0,9.0
2622470,"民进党女被假美国特工骗财骗色
台湾一名李姓男子自称是美国在台协会特工，伪造各种证件、工作照甚至假枪，主动接民进党台毒分子张女。二人去年结婚，但张女渐渐发现李男身分全属假冒，并因到处骗钱而被多人追债，甚至连朋友也骗。虽然李男在社交平台道歉，但张女坚持提告。日前，李男被警方缉拿归案，其住所还被搜出玩具枪跟子弹。
2019年，张姓台毒女前往香港参与港毒暴乱，并参与乱港文宣，吸引逾40万港台毒关注。
其在网上认识一名男子，自称是驻台美国“协会”的军人，好友在阿富汗战死。
台女深入交流，李男谎称，自己19岁时加入美军，并在也门执勤时杀人而留下心理创伤。李男又称，2019年6月张女到香港参与暴乱，他正好被美国政府派到香港参与任务，因此早就见过张女。后来二人堕入爱河，张女还怀孕（后流产）。
目前，李男已被移送检方，被2万元新台币（约4000多人民币）保释。",汕头市,2024-03-16,深海小天,1,8,0.0,9.0
2045801,#315晚会#  个人觉得这种群控、模拟器、主板机之类的不如PDD劲爆[笑而不语],汕头市,2024-03-15,wuxianlin,1,8,0.0,9.0
3100241,"台湾黑帮老大出殡，百警察外围警戒
台湾黑社会组织太阳联盟「元老会」大哥「熹董」余昱熹日前因病死了，15日上午9时许在新北市立殡仪馆举行告别式，竹联帮、四海帮、天道盟等知名黑帮皆派人到场，估计将有上千人出席。
台湾警方不敢阻碍，出动逾百名警力在出入口盘查，以防有心人士滋事。
人称「熹董」的头目余昱熹，在担任天道盟大阳会副会长期间，曾因投资纠纷谈不拢，设下「鸿门宴」邀请富商，借此恐吓勒索，事后遭到刑事局警方逮捕送办，余随后转投太阳联盟，但在今年2月罹癌病死，死时73岁。
#台湾最美的风景是人#",汕头市,2024-03-16,深海小天,2,7,0.0,9.0
